alpha,beta,delta,gamma,type,name,hurst,obs,date_min,date_max,stdev,avg,kurtosis,skewness,min,max,q_1,q_2_5,q_5,q_10,q_25,q_50,q_75,q_90,q_95,q_97_5,q_99,cv,range,std_range,var_01,var_025,var_05,var_10,es_01,es_025,es_05,es_10,rho,Factor1,Factor2,Factor3
1.865874918,0.189927428,-0.604266848,1.037010494,Stock,PBCT,0.425687173,1005,10/21/2014,10/16/2018,0.012035081,0.000148393,3.794066953,-0.61165385,-0.085806412,0.049219073,-0.032093801,-0.024049255,-0.020325903,-0.013986242,-0.006389798,0.000561843,0.007585371,0.013346242,0.017957834,0.022802292,0.029286204,81.10297859,0.135025485,11.21932546,0.032093801,0.024049255,0.020325903,0.013986242,0.044581614,0.034398183,0.028493453,0.022649024,-0.023981412,-0.248090361,-0.331212782,-1.100076426
1.827389327,0.113985093,0.123967555,1.093050919,Stock,PCAR,0.516763145,1005,10/21/2014,10/16/2018,0.014992039,8.27E-05,2.654942642,-0.437327623,-0.080915557,0.050106167,-0.039918112,-0.030778282,-0.025014852,-0.016705487,-0.007817852,0,0.008296087,0.017852009,0.02271357,0.029358862,0.039955408,181.2698631,0.131021724,8.739419919,0.039918113,0.030778282,0.025014852,0.016705487,0.056766289,0.043948869,0.035653623,0.028111406,-0.009445899,-0.106500098,-0.331524877,-0.248014052
1.767121145,0.102050877,-0.322317291,1.067959667,Stock,PCG,0.616897414,1005,10/21/2014,10/16/2018,0.014054448,7.19E-05,15.59860464,-1.643992797,-0.138686601,0.072368521,-0.035054412,-0.02789513,-0.019969339,-0.015004837,-0.00612205,0.00086358,0.007647636,0.015521586,0.019858884,0.023128668,0.028970591,195.5422387,0.211055123,15.01696323,0.035054412,0.02789513,0.019969339,0.015004837,0.063640791,0.044976916,0.034289498,0.025847151,0.050822792,-0.602979516,0.4554581,1.574208402
1.905952376,0.192807821,-1.218243857,1.032327189,Stock,PEG,0.366317338,1005,10/21/2014,10/16/2018,0.011621271,0.000342332,1.377521702,-0.465017339,-0.054417283,0.033459479,-0.030479663,-0.025034812,-0.020087437,-0.014412884,-0.006446003,0.001191541,0.007764034,0.013787908,0.01826302,0.022663836,0.027851622,33.94742265,0.087876762,7.561716961,0.030479663,0.025034812,0.020087437,0.014412884,0.039186848,0.032224921,0.027504421,0.022045859,-0.050949676,-0.108223753,-0.53597147,-2.001852415
1.864467112,0.131852191,-0.528708352,1.050580091,Stock,PEP,0.418371885,1005,10/21/2014,10/16/2018,0.008869846,0.000137285,2.402863496,-0.28371146,-0.04700991,0.046507334,-0.023836018,-0.018419219,-0.014696895,-0.010436633,-0.004709437,0.000277422,0.005488819,0.010116458,0.014141342,0.016854314,0.020645515,64.60920484,0.093517244,10.54327741,0.023836018,0.018419219,0.014696895,0.010436633,0.030398192,0.024985833,0.02090331,0.016595397,0.00515476,-0.586521786,-0.413320413,-0.687134992
1.732999687,0.09476218,0.033723939,1.123700268,Stock,PFE,0.477162314,1005,10/21/2014,10/16/2018,0.010896748,0.000450643,3.838772586,0.23332362,-0.054446752,0.068281476,-0.029668735,-0.020824624,-0.018018593,-0.011414531,-0.004919645,0,0.00560565,0.012858126,0.017441501,0.02294088,0.031620737,24.18045243,0.122728229,11.26283044,0.029668735,0.020824624,0.018018593,0.011414531,0.036212547,0.029266513,0.024326543,0.019360492,0.060951402,-0.663848496,-0.241608034,0.816945748
1.778701163,0.229699595,-0.218126589,1.073359308,Stock,PFG,0.626227844,1005,10/21/2014,10/16/2018,0.015311304,0.000103682,4.932636228,-1.058834648,-0.108059598,0.048220506,-0.047494356,-0.034822848,-0.025866524,-0.01692302,-0.007222193,0.000671433,0.008704791,0.017687402,0.02338912,0.028829323,0.032579677,147.675293,0.156280104,10.20684508,0.047494356,0.034822848,0.025866524,0.01692302,0.064229222,0.050091333,0.040009593,0.030309204,0.016527869,-0.269098586,0.016960499,1.045627213
1.781601482,0.015009563,0.069621976,1.093632775,Stock,PG,0.57699679,1005,10/21/2014,10/16/2018,0.00914495,-0.000038194,2.795369183,-0.397386173,-0.042448425,0.036432702,-0.027271025,-0.0199932,-0.014275918,-0.010018912,-0.004501287,0.000112894,0.004932062,0.010365292,0.014591133,0.017488868,0.023039612,-239.4356574,0.078881127,8.625649282,0.027271025,0.0199932,0.014275918,0.010018912,0.035164394,0.028175513,0.022536318,0.017267155,0.017362219,-0.779221701,-0.198158531,0.768538531
1.850901945,0.005936831,0.087563096,1.078909831,Stock,PGR,0.465476964,1005,10/21/2014,10/16/2018,0.010717756,0.001033515,2.658373282,0.074943945,-0.047176614,0.059060443,-0.025444962,-0.021615527,-0.016364106,-0.010817444,-0.00498508,0.000964394,0.00687284,0.013483231,0.018328548,0.021992001,0.028019198,10.37019826,0.106237057,9.912248168,0.025444962,0.021615527,0.016364106,0.010817444,0.034040398,0.027906358,0.023125762,0.018215418,-0.008068663,-0.440620892,-0.528075204,-0.618928836
1.804374405,0.008175169,-0.006315606,1.113348515,Stock,PH,0.64733694,1005,10/21/2014,10/16/2018,0.014085179,0.000433147,2.150405736,-0.198848121,-0.073696467,0.06431516,-0.038427202,-0.032208285,-0.022792172,-0.015909388,-0.007091298,0.000846289,0.007621638,0.017052122,0.023551847,0.030315268,0.037263032,32.51825312,0.138011627,9.798358115,0.038427202,0.032208285,0.022792172,0.015909388,0.047307479,0.040066679,0.032802328,0.025843062,0.015422543,-0.35501862,-0.416311375,1.022688573
1.842285043,0.163646719,-0.491224173,1.038169203,Stock,PHM,0.617311301,1005,10/21/2014,10/16/2018,0.016735871,0.000226572,2.224267782,-0.45052501,-0.082620274,0.061526668,-0.046948383,-0.036858622,-0.027971704,-0.019333565,-0.009120178,0.001394179,0.010094332,0.019095068,0.025072538,0.030380937,0.04039717,73.86544291,0.144146942,8.613052984,0.046948383,0.036858622,0.027971704,0.019333565,0.061691674,0.049541835,0.040594676,0.031765636,-0.010349092,-0.006125799,-0.42154271,0.30947779
1.735307678,0.122923701,-0.159066467,1.029633543,Stock,PKG,0.705668308,1005,10/21/2014,10/16/2018,0.01630758,0.000358223,10.11076319,-1.021012643,-0.138747908,0.091426468,-0.048722016,-0.034029803,-0.023504465,-0.01654708,-0.007497211,0.001271081,0.008882022,0.017648284,0.022694971,0.028257914,0.039118436,45.52358301,0.230174377,14.11456382,0.048722016,0.034029803,0.023504465,0.01654708,0.069859939,0.053127343,0.040561038,0.030055885,-0.020702559,-0.24622783,0.183258108,1.086721938
1.778168124,0.106716563,-0.059333918,1.076687022,Stock,PKI,0.453720679,1005,10/21/2014,10/16/2018,0.013291983,0.000797164,4.107105957,-0.153044036,-0.073942933,0.079946439,-0.037587128,-0.03053351,-0.020241103,-0.013364117,-0.005759646,0.000780812,0.007996342,0.015539098,0.021100916,0.025829387,0.030886375,16.67409377,0.153889372,11.5776082,0.037587128,0.03053351,0.020241103,0.013364117,0.047301633,0.039081555,0.031834134,0.023966692,0.005465642,-0.271589588,-0.242510917,-0.291073219
1.848325962,0.237982985,-0.590138338,1.068952664,Stock,PLD,0.552515957,1005,10/21/2014,10/16/2018,0.012473986,0.000475989,2.059970567,-0.521114277,-0.065555546,0.046236329,-0.038382922,-0.026433258,-0.021654413,-0.013909145,-0.006136223,0.000738412,0.007882135,0.014908678,0.019814458,0.022537642,0.029199101,26.20644425,0.111791875,8.962000855,0.038382922,0.026433258,0.021654413,0.013909145,0.045555861,0.036194743,0.030216221,0.023928014,0.018529211,-0.412836426,-0.363411958,0.388494577
1.790649215,0.125727607,-0.129716238,1.039943861,Stock,PM,0.558030634,1005,10/21/2014,10/16/2018,0.012374826,-0.000040056,36.94001029,-2.409675592,-0.169315058,0.083806478,-0.032469959,-0.024673846,-0.018169895,-0.012578733,-0.0058488,-0.000114786,0.00655564,0.012464322,0.017174686,0.021774979,0.029941478,-308.9359504,0.253121537,20.45455299,0.032469959,0.024673846,0.018169895,0.012578733,0.050006091,0.036802902,0.028767807,0.022010772,0.043216709,-0.725395252,0.901612073,1.057757457
1.810126453,0.165254159,-0.091136475,1.04645144,Stock,PNC,0.563879406,1005,10/21/2014,10/16/2018,0.012977655,0.00044736,2.386601068,-0.504117417,-0.066671434,0.046599982,-0.040267204,-0.028422894,-0.021331421,-0.013696507,-0.006256061,0.000670598,0.008097811,0.015250214,0.019872339,0.025505962,0.034698667,29.00943927,0.113271416,8.728188206,0.040267204,0.028422894,0.021331421,0.013696507,0.047628854,0.039435099,0.03207926,0.024732781,-0.029997421,-0.265929502,-0.303761729,-0.157574587
1.854105621,0.181754511,-0.547799576,1.107675077,Stock,PNR,0.573004931,1005,10/21/2014,10/16/2018,0.01515253,-0.000087123,1.391296912,-0.184988329,-0.061692132,0.064897349,-0.042420756,-0.033127448,-0.027356467,-0.018376933,-0.008249772,0.000231141,0.008421415,0.017721433,0.02423555,0.029413841,0.037531802,-173.9208312,0.126589481,8.354346114,0.042420756,0.033127448,0.027356467,0.018376933,0.048095352,0.041299407,0.035876224,0.029076358,0.050894203,-0.248664473,-0.532780003,0.911082084
1.896351675,0.287785852,-1.611637725,1.050371977,Stock,PNW,0.452254458,1005,10/21/2014,10/16/2018,0.010540335,0.000354526,1.545027534,-0.502413212,-0.050228347,0.043476845,-0.028547378,-0.02292407,-0.017836712,-0.012658432,-0.005434067,0.000996938,0.007149607,0.012427693,0.015818406,0.019309196,0.023458324,29.73076637,0.093705193,8.890153008,0.028547378,0.02292407,0.017836712,0.012658432,0.036437562,0.029879514,0.024927901,0.020083809,0.030094159,-0.51315477,-0.450064458,-0.195421433
0.748069464,1.115243294,-25.80182692,9.683350764,Stock,PPL,0.574038131,1005,10/21/2014,10/16/2018,0.011334292,-0.000023947,2.867697545,-0.680298088,-0.059009522,0.053072482,-0.033961107,-0.024202374,-0.018863091,-0.013537552,-0.006082178,0.000787479,0.007332221,0.012450044,0.015554209,0.018717151,0.02423328,-473.3041358,0.112082004,9.888752071,0.033961107,0.024202374,0.018863091,0.013537552,0.045100764,0.035208959,0.028133869,0.022023787,0.003303314,-1.010340289,2.027274488,3.622247617
1.65663173,0.326151781,-0.383924589,1.0742979,Stock,PRGO,0.576071188,1005,10/21/2014,10/16/2018,0.021377572,-0.000709805,16.65332674,-0.606670833,-0.199526782,0.168813164,-0.054413865,-0.042997551,-0.03320538,-0.021359836,-0.009334231,0.000619259,0.009360806,0.019191057,0.025873598,0.034389111,0.045274299,-30.11752829,0.368339946,17.23020494,0.054413866,0.042997551,0.03320538,0.021359836,0.096545346,0.068000261,0.053117053,0.03975414,0.011211656,0.107213955,0.506078057,0.816016877
1.751420527,0.073272634,0.122490596,1.072205162,Stock,PRU,0.566469299,1005,10/21/2014,10/16/2018,0.015797613,0.000187843,3.987594603,-0.614430356,-0.099377102,0.061896619,-0.047081116,-0.034213819,-0.025429302,-0.015576187,-0.00722026,0.000222649,0.00888888,0.017828812,0.025071676,0.029874611,0.040159394,84.1001182,0.161273721,10.20874011,0.047081116,0.034213819,0.025429302,0.015576187,0.062661652,0.049366375,0.039861049,0.03006413,-0.037182606,-0.055903412,-0.084830466,-0.109966795
1.880200086,0.044807702,-0.349333166,1.021574656,Stock,PSA,0.570118009,1005,10/21/2014,10/16/2018,0.011866718,0.000139004,1.947061417,-0.518572078,-0.057713027,0.036288485,-0.034973889,-0.02592284,-0.018374283,-0.013441188,-0.006855118,0.000815123,0.007310365,0.013510528,0.019012505,0.022846457,0.028331318,85.36949934,0.094001512,7.921441721,0.034973889,0.02592284,0.018374283,0.013441188,0.044204353,0.035292214,0.028411659,0.02212993,0.033717332,-0.506356458,-0.425514974,0.638742805
1.806735719,0.035044388,-0.140966794,1.097003791,Stock,PSX,0.401867964,1005,10/21/2014,10/16/2018,0.015035248,0.000415613,2.613936241,-0.455696198,-0.082252542,0.059819389,-0.046843945,-0.03031416,-0.023806234,-0.016811177,-0.00748302,0.001188929,0.008378533,0.017493941,0.024815131,0.029257425,0.037241613,36.17604693,0.142071931,9.44925764,0.046843945,0.03031416,0.023806234,0.016811177,0.055832872,0.044678303,0.036117792,0.028305101,0.054663507,-0.172637181,-0.216419173,0.036722768
1.701585313,0.204337683,-0.132192788,1.082538508,Stock,PVH,0.63464221,1005,10/21/2014,10/16/2018,0.01852036,0.000149441,5.596647731,-0.732090889,-0.117595651,0.081354291,-0.052663766,-0.038726401,-0.029573572,-0.019416846,-0.007878399,0.000525016,0.009833765,0.019349641,0.025928716,0.035530031,0.05119343,123.9306861,0.198949942,10.74222856,0.052663766,0.038726401,0.029573572,0.019416846,0.080336063,0.059557934,0.046677028,0.034905006,-0.022345841,0.035991988,0.123961669,0.656578612
1.760555803,0.085394726,-0.203882317,1.037601691,Stock,PWR,0.529991106,1005,10/21/2014,10/16/2018,0.020311764,4.09E-05,78.98105068,-5.22029134,-0.335480702,0.073183102,-0.04998452,-0.032516371,-0.025762461,-0.019516097,-0.008125782,0.001066125,0.010125161,0.019397505,0.025938923,0.030437893,0.038352733,496.3460573,0.408663805,20.11956244,0.04998452,0.032516371,0.025762462,0.019516097,0.0993113,0.06504726,0.047396231,0.03490075,-0.026178374,-0.144432627,2.529339007,-0.03606555
1.830965641,-0.054526296,0.075528903,1.08866692,Stock,PX,0.52346626,1005,10/21/2014,10/16/2018,0.01159708,0.000245738,1.682823985,0.124491221,-0.043556453,0.051043635,-0.030380427,-0.024229608,-0.0178519,-0.013449499,-0.006198236,8.89E-05,0.006447282,0.013423002,0.019256423,0.025707169,0.030905772,47.19278411,0.094600087,8.157233351,0.030380427,0.024229608,0.0178519,0.013449499,0.035363976,0.030351943,0.025741672,0.020505279,-0.015042719,-0.385246521,-0.555120924,-0.300826548
1.827300965,0.162599964,-0.447917268,1.03501095,Stock,PXD,0.506190551,1005,10/21/2014,10/16/2018,0.021924009,-0.000034648,2.715742504,-0.296913786,-0.11577183,0.095325858,-0.065915484,-0.044491776,-0.036032287,-0.025945923,-0.012113308,0.000594013,0.012653665,0.02372791,0.031773435,0.042767667,0.059479236,-632.7660583,0.211097688,9.628607893,0.065915484,0.044491776,0.036032287,0.025945923,0.079077089,0.063144387,0.051823432,0.041077292,0.009277533,0.509451169,-0.428627035,-0.168885917
1.763114711,0.108896311,-0.022959769,1.114634049,Stock,PYPL,0.492321216,828,7/7/2015,10/16/2018,0.017546484,0.000949968,3.215031905,-0.057405257,-0.084584941,0.096466046,-0.049276664,-0.036608891,-0.028041569,-0.018369512,-0.007486915,0.000874309,0.010063604,0.020808234,0.027981976,0.036444513,0.042961269,18.47060379,0.181050986,10.31836293,0.049276664,0.036608891,0.028041569,0.018369512,0.060624259,0.049893959,0.040838124,0.032057713,0.026684821,0.013560931,-0.286171162,0.240550586
1.60417724,-0.073012684,0.122709856,1.041194454,Stock,QCOM,0.488417998,1005,10/21/2014,10/16/2018,0.018387805,-0.000102169,14.65744968,-1.450579923,-0.16547126,0.119645325,-0.060037575,-0.037822813,-0.023400711,-0.01620967,-0.007637253,0.00047901,0.008057768,0.018263935,0.025486163,0.034747224,0.045869596,-179.9743247,0.285116585,15.50574365,0.060037575,0.037822813,0.023400711,0.01620967,0.092012385,0.065304028,0.047449154,0.033744019,-0.008738451,-0.027554015,0.85364637,0.270911535
1.777642317,0.147036247,-0.07103725,1.085672645,Stock,QRVO,0.520577182,954,1/5/2015,10/16/2018,0.026296731,7.26E-05,7.279316947,0.186288338,-0.152791685,0.208844765,-0.073165373,-0.055323841,-0.04156438,-0.029337566,-0.012886992,-0.000075458,0.013713145,0.029635532,0.037657565,0.047286401,0.062294897,362.1278994,0.361636449,13.75214456,0.073165373,0.055323841,0.04156438,0.029337566,0.096761593,0.077208189,0.061701858,0.047878243,-0.002774684,0.840724405,-0.336738516,-0.249311505
1.762425455,-0.010969974,0.086075751,1.079677592,Stock,RCL,0.49546875,1005,10/21/2014,10/16/2018,0.019408224,0.000682768,7.499581077,-0.587714185,-0.164497451,0.0901536,-0.054421775,-0.037367239,-0.028264152,-0.019768986,-0.008782539,0.000298542,0.010744935,0.021918012,0.030756846,0.038874469,0.052956951,28.42579185,0.254651052,13.1207807,0.054421776,0.037367239,0.028264152,0.019768986,0.07469593,0.056872552,0.044889084,0.03426055,-0.022200235,0.248363787,-0.059592037,-0.453948137
1.741244583,-0.008096437,0.000695902,1.026696066,Stock,RE,0.494877031,1005,10/21/2014,10/16/2018,0.011689401,0.000288718,7.113339453,0.06171281,-0.07171996,0.072249537,-0.030887164,-0.020547093,-0.016617243,-0.01171687,-0.005736059,0.000300092,0.006152841,0.01225806,0.016896694,0.023912905,0.030736291,40.48731939,0.143969497,12.31624268,0.030887164,0.020547093,0.016617243,0.01171687,0.045597495,0.03302561,0.0257151,0.01978155,0.026795014,-0.560819274,-0.133396905,0.383210486
1.917268476,0.168498232,-1.476417118,1.073327829,Stock,REG,0.527572471,1005,10/21/2014,10/16/2018,0.011938768,9.16E-05,1.172510077,-0.328905548,-0.058136594,0.049617713,-0.03327754,-0.025173992,-0.020098811,-0.015085185,-0.006753188,0.000798802,0.007410333,0.014394756,0.018505898,0.022345505,0.027253409,130.3099833,0.107754307,9.025579835,0.03327754,0.025173992,0.020098811,0.015085185,0.038622497,0.032340061,0.027505951,0.022483434,0.014844613,-0.390730915,-0.612515676,-0.04187597
1.876637565,-0.045110666,0.278620308,1.03776993,Stock,REGN,0.531220095,1005,10/21/2014,10/16/2018,0.021136312,8.43E-05,2.869372504,0.481599765,-0.077718662,0.129028031,-0.052145494,-0.039913414,-0.033827661,-0.023599506,-0.013186786,0.000047304,0.011511142,0.024929672,0.033086817,0.042941648,0.057941528,250.5862765,0.206746693,9.781587779,0.052145495,0.039913414,0.033827661,0.023599507,0.060968595,0.051442518,0.043906386,0.035899331,0.021224091,0.382579382,-0.851689139,-0.054085036
1.835460754,0.11690959,-0.331575544,1.035243596,Stock,RF,0.547344876,1005,10/21/2014,10/16/2018,0.017235905,0.000628085,2.884210166,-0.375536809,-0.10242538,0.07087434,-0.047715471,-0.037062074,-0.027256717,-0.019088597,-0.00868119,0.000937647,0.01085787,0.019846296,0.026702159,0.033315851,0.042929658,27.44200164,0.17329972,10.05457607,0.047715471,0.037062075,0.027256717,0.019088597,0.06165812,0.04976499,0.040505212,0.031613425,0.019646223,0.00632051,-0.393607757,0.306528716
1.694490422,0.304749865,-0.053631267,1.04290504,Stock,RHI,0.559184537,1005,10/21/2014,10/16/2018,0.016468611,0.000333736,9.595370613,-1.632675228,-0.130844352,0.07726173,-0.061513528,-0.037024174,-0.024948854,-0.016161171,-0.006158099,0.001226533,0.00964281,0.017794467,0.021529085,0.026616073,0.033479715,49.34626022,0.208106082,12.636529,0.061513528,0.037024174,0.024948854,0.016161171,0.079874665,0.060028614,0.045195702,0.032512159,-0.025762891,-0.099053457,0.541430478,0.269188315
1.687675616,0.266077051,-0.042368328,1.058084754,Stock,RHT,0.564041733,1005,10/21/2014,10/16/2018,0.017067772,0.000797709,15.99900836,-1.2964749,-0.153547454,0.101058607,-0.046116378,-0.035473685,-0.025121798,-0.015842582,-0.006277761,0.001225397,0.009426898,0.017502771,0.022083097,0.031007807,0.038712692,21.39599014,0.254606061,14.91735739,0.046116378,0.035473685,0.025121798,0.015842582,0.074369734,0.054528876,0.042204249,0.030767679,0.012722832,-0.23507943,0.548814791,0.819241662
1.7837256,0.11538845,-0.021209487,1.059845183,Stock,RJF,0.510029054,1005,10/21/2014,10/16/2018,0.015612833,0.000548122,4.069042538,-0.574945962,-0.099040751,0.083430667,-0.049800455,-0.034519665,-0.024339555,-0.015817877,-0.007034046,0.000696518,0.009443611,0.01777187,0.024595195,0.029486128,0.037033993,28.48420646,0.182471418,11.68727149,0.049800455,0.034519666,0.024339555,0.015817877,0.06105142,0.049140305,0.038825242,0.029153638,0.010070369,-0.117673707,-0.133886721,0.130440737
1.70162244,0.118662264,-0.194837934,1.010877957,Stock,RL,0.555023942,1005,10/21/2014,10/16/2018,0.021213086,-0.000195489,33.82729183,-1.943928813,-0.250535931,0.13895384,-0.049171,-0.036222938,-0.026676899,-0.019700322,-0.00916412,0.000308838,0.009675516,0.018797949,0.025169736,0.031206753,0.042093164,-108.5126955,0.389489771,18.36082577,0.049171,0.036222938,0.026676899,0.019700322,0.09847858,0.065497509,0.048731101,0.035749709,0.034886601,-0.113737628,1.099198253,0.985714568
1.687827604,0.185336789,-0.269216112,1.006147784,Stock,RMD,0.542909087,1005,10/21/2014,10/16/2018,0.015522259,0.000808493,24.34906021,-0.822102999,-0.164040888,0.13691096,-0.03662762,-0.02696221,-0.020445035,-0.013367047,-0.006406953,0.001404583,0.007787476,0.014906699,0.019606687,0.02444711,0.031818688,19.1990106,0.300951848,19.38840507,0.03662762,0.02696221,0.020445035,0.013367047,0.07051046,0.047251904,0.035412605,0.025978163,-0.007325903,-0.35740946,0.583417805,0.313403915
1.804392661,-0.0405754,0.041108064,1.109705163,Stock,ROK,0.59146316,1005,10/21/2014,10/16/2018,0.014436941,0.000492657,3.037713902,0.18079171,-0.070018665,0.07446495,-0.038393467,-0.031235431,-0.021898361,-0.015752395,-0.0070036,0.000428047,0.007975955,0.016736836,0.023878303,0.02928779,0.036968599,29.30421826,0.144483615,10.00791043,0.038393467,0.031235431,0.021898361,0.015752395,0.045397192,0.038738459,0.032238356,0.02533942,-0.037649007,-0.160927244,-0.523897145,-0.178705442
1.799345273,0.063551555,-0.060533841,1.071439479,Stock,ROL,0.457733029,1005,10/21/2014,10/16/2018,0.012164267,0.001084368,4.109213519,0.006304144,-0.066874314,0.072475135,-0.03024607,-0.024614224,-0.017966902,-0.012555556,-0.005109012,0.000844685,0.007732363,0.014788794,0.01956848,0.024581442,0.031223878,11.21784451,0.139349449,11.4556384,0.03024607,0.024614225,0.017966902,0.012555556,0.041397268,0.033110634,0.027148914,0.020925589,0.00072863,-0.363922611,-0.351715056,-0.405626595
1.781436043,-0.016468097,0.124593507,1.069802098,Stock,ROP,0.407102169,1005,10/21/2014,10/16/2018,0.011704174,0.000682347,4.683906966,-0.585767435,-0.070388518,0.050638143,-0.030747821,-0.023077743,-0.017416127,-0.011593883,-0.00542071,0.001036565,0.006735393,0.014268577,0.018774756,0.022656319,0.031653742,17.15282772,0.121026661,10.34047008,0.030747821,0.023077743,0.017416127,0.011593883,0.04723934,0.035235212,0.027520046,0.020773271,-0.039906198,-0.284741074,-0.100944431,-1.203944887
1.733591875,0.150306431,-0.006075341,1.094309415,Stock,ROST,0.565286266,1005,10/21/2014,10/16/2018,0.014917646,0.000914976,9.035885477,0.184106329,-0.099845335,0.101377307,-0.036259224,-0.028750026,-0.022130451,-0.014227689,-0.006015606,0.000719389,0.008119564,0.016326181,0.021269596,0.02939493,0.035573153,16.30386871,0.201222642,13.4889009,0.036259224,0.028750026,0.022130451,0.01422769,0.057315084,0.042318715,0.033599165,0.025591201,-0.050893835,-0.160666209,-0.172646209,-0.373185693
1.782277359,0.159715134,-0.307306743,1.055847123,Stock,RSG,0.430091506,1005,10/21/2014,10/16/2018,0.009049391,0.000627159,4.353953042,-0.647554723,-0.04991028,0.043620546,-0.0252299,-0.018984773,-0.013052046,-0.009541921,-0.003829792,0.000979119,0.005688945,0.010037479,0.013070041,0.018758338,0.022758481,14.42919359,0.093530826,10.33559343,0.0252299,0.018984773,0.013052046,0.009541921,0.03645209,0.027795451,0.021801753,0.016536925,-0.06001438,-0.488970992,-0.097920069,-1.303960211
1.785911346,0.18696862,-0.342293306,1.061748481,Stock,RTN,0.54407516,1005,10/21/2014,10/16/2018,0.011261867,0.000701141,3.761262516,0.27619734,-0.04175758,0.072060062,-0.029164197,-0.023631708,-0.018339103,-0.011892314,-0.005314357,0.000810804,0.006655256,0.013145458,0.016890642,0.022671281,0.032208285,16.06220874,0.113817641,10.10646307,0.029164197,0.023631708,0.018339103,0.011892314,0.035100455,0.029886124,0.025268102,0.019982498,-0.007489734,-0.478396305,-0.447210332,0.05511554
1.733647988,-0.003024551,0.094941249,1.093233554,Stock,SBAC,0.573788479,1005,10/21/2014,10/16/2018,0.014324086,0.000336714,4.210832733,-0.43110648,-0.07860296,0.071983015,-0.042014913,-0.029704196,-0.021539066,-0.014549325,-0.006616202,0.000792532,0.007441688,0.016266026,0.022156674,0.028750579,0.038387288,42.54085294,0.150585976,10.51278091,0.042014913,0.029704196,0.021539066,0.014549325,0.057836688,0.044069358,0.03500884,0.026343981,0.019893925,-0.359583925,-0.051755677,0.840753124
1.77977229,0.157816583,-0.148823643,1.062999903,Stock,SBUX,0.585014304,1005,10/21/2014,10/16/2018,0.012812605,0.000434656,8.407524761,-1.019727417,-0.096992266,0.064130581,-0.033278866,-0.024984171,-0.020041994,-0.01342592,-0.005568809,0.000790065,0.00758276,0.014116062,0.018768857,0.024313846,0.030814728,29.4775981,0.161122847,12.57533899,0.033278866,0.024984172,0.020041994,0.01342592,0.054796567,0.039410512,0.030946928,0.02359305,0.018586811,-0.527167141,0.090106716,0.826182075
1.718015311,0.327443876,-0.344609382,1.057896898,Stock,SCG,0.578917341,1005,10/21/2014,10/16/2018,0.016970704,-0.000269794,23.94054262,1.174908068,-0.099943382,0.203659953,-0.050271942,-0.033336338,-0.026519378,-0.018050738,-0.007610963,0.000409459,0.008466228,0.016184325,0.020508689,0.027642078,0.038264601,-62.90236692,0.303603335,17.88984945,0.050271942,0.033336338,0.026519378,0.018050738,0.064691397,0.050776645,0.040336374,0.031305066,-0.080366475,0.13313376,-0.17162148,-0.890705397
1.820404524,0.097226885,-0.207853252,1.082202631,Stock,SCHW,0.474701995,1005,10/21/2014,10/16/2018,0.017957045,0.000625585,3.779529314,-0.529935387,-0.126961132,0.066469645,-0.047904099,-0.039190698,-0.028351595,-0.019864741,-0.008386631,0.000984519,0.010912429,0.021195786,0.028270401,0.035023783,0.045347762,28.70442964,0.193430777,10.7718602,0.047904099,0.039190698,0.028351595,0.019864741,0.064050122,0.051846381,0.042739381,0.033365913,-0.035002432,0.251132548,-0.310757177,-0.918518454
1.801714301,0.092816794,-0.368778367,1.046862173,Stock,SEE,0.52669004,1005,10/21/2014,10/16/2018,0.014736905,8.23E-05,6.386318942,-0.388919183,-0.092727891,0.100781271,-0.041867751,-0.030957948,-0.022567656,-0.016147491,-0.007458459,0.001017999,0.008259587,0.015735504,0.022089449,0.025657273,0.029986888,179.0743248,0.193509162,13.13092252,0.041867751,0.030957948,0.022567656,0.016147491,0.058310638,0.045521248,0.035675954,0.02709359,-0.046531784,-0.085364833,-0.202953716,-0.676975185
1.775538695,0.021492423,0.203234694,1.073637118,Stock,SHW,0.545007612,1005,10/21/2014,10/16/2018,0.013366387,0.000632231,8.771822457,-0.892369053,-0.115334452,0.073381834,-0.032132397,-0.026838723,-0.019639242,-0.012902036,-0.005985283,0.000586609,0.0075651,0.016165321,0.020509603,0.027816313,0.03322591,21.14163176,0.188716286,14.11872118,0.032132397,0.026838724,0.019639242,0.012902036,0.054968211,0.039733573,0.031550644,0.023752774,-0.048875037,-0.272556841,0.025717572,-0.445079545
1.750023942,0.111580653,-0.195031033,1.049829348,Stock,SIVB,0.544617732,1005,10/21/2014,10/16/2018,0.021969625,0.001067568,6.855819379,0.156692364,-0.116318615,0.171795011,-0.058595998,-0.044410799,-0.033060853,-0.022560281,-0.009943486,0.001298861,0.012451605,0.024794163,0.033049254,0.040810352,0.059097428,20.57913468,0.288113627,13.11418048,0.058595998,0.044410799,0.033060853,0.022560281,0.080212518,0.062779734,0.050890627,0.039198822,0.020666241,0.348534082,-0.260873193,0.404730471
